waste_id,waste_date,organization_id,product_id,batch_id,location_id,quantity_wasted,unit,waste_reason,unit_cost
3e481b9d-38fd-4099-91e5-24157d88cb9d,2026-08-28,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,77.53,kg,EXPIRED,0.0
d67b4e6f-0876-4380-b487-70d2052ce5c6,2026-08-29,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,53.97,kg,EXPIRED,0.0
dd57b4c3-3e3a-4c3a-b134-f87b2ae2c073,2026-08-30,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,104.47,kg,EXPIRED,0.0
986bbfd4-7804-403b-9ee0-1f2c2e3656e5,2026-08-31,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,62.8,kg,EXPIRED,0.0
fd7c3136-31ec-4df7-a4cc-a60fa877948c,2026-09-01,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,39.35,kg,EXPIRED,0.0
a1ab3f4e-03cc-4491-bac1-799d21588f4b,2026-09-02,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,90.22,kg,EXPIRED,0.0
25913098-dc4c-4ae9-a80e-a6be7742add4,2026-09-03,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,28.27,kg,EXPIRED,0.0
8e94aafa-daba-4341-8d12-219244e6ead2,2026-09-04,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,149.97,kg,EXPIRED,0.0
6c27bded-e357-4c66-b56a-8efd3778843e,2026-09-05,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,136.44,kg,EXPIRED,0.0
54c3d656-679a-45fa-9cf2-51aeb42fce3d,2026-09-06,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,24.0,kg,EXPIRED,0.0
bb87fdc9-fc5e-49dd-99c4-1fdff7db62d1,2026-09-07,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,634638dd-37cc-4f1e-b442-bc59bc3bfb7c,284b7bf2-898c-40d5-8aba-619a7128ac28,19375bde-4d5a-47e5-bc1f-92c3473be236,88.55,kg,EXPIRED,0.0
c2abc4e3-2f73-48c9-9491-dc7f69d161d8,2026-08-25,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,5.78,kg,SPOILED,0.0
36fa8695-c629-4064-be71-0f3ad55e6ad9,2026-08-26,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,96.56,kg,EXPIRED,0.0
6cba2706-bcd3-4831-9c3f-aa72a7d27807,2026-08-27,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,84.48,kg,EXPIRED,0.0
64e197e5-3feb-408b-af07-d726623a8711,2026-08-28,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,31.24,kg,EXPIRED,0.0
d3747700-7ccc-4d20-a037-558ccfb9cf49,2026-08-29,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,49.61,kg,EXPIRED,0.0
9447af5e-2ce8-46e4-9105-64cb37e1c30b,2026-08-30,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,33.66,kg,EXPIRED,0.0
69993b5d-9121-4f32-b73e-a2f64c7955b2,2026-08-31,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,59.89,kg,EXPIRED,0.0
c486e571-f0d4-4870-8667-5d8b5c79c7f5,2026-09-01,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,41.33,kg,EXPIRED,0.0
6a19b6ac-f6a3-4604-a895-97b5b13ff8cf,2026-09-02,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,75.1,kg,EXPIRED,0.0
be82c379-46d6-42de-bf8f-97b82ebbc076,2026-09-03,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,37.59,kg,EXPIRED,0.0
cc75f5f3-833c-4890-bb75-f2e2b6f64c0e,2026-09-04,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,95.84,kg,EXPIRED,0.0
7b744e1d-edeb-4c43-b47b-7987bc1b102b,2026-09-05,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,60.82,kg,EXPIRED,0.0
0a337956-d08a-4603-9413-c97e4fb85408,2026-09-06,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,109.48,kg,EXPIRED,0.0
e87c48fc-1ad0-45f2-82ac-304d78422623,2026-09-07,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,a52866af-8c40-44be-b216-7444874c214c,6ff4fe00-1ccb-4857-b3e6-fe13489dc014,a11dfc3a-fb4b-45fe-9ab3-73106f58bef8,76.52,kg,EXPIRED,0.0
cd526ea7-6254-4034-86d7-da04edb81d55,2026-08-28,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,12.52,kg,SPOILED,0.0
e6aeac32-2ebb-4e14-9f9c-40c019831aef,2026-08-30,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,49.58,kg,EXPIRED,0.0
d44f5380-b551-4ca7-b591-541451f75954,2026-08-31,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,43.81,kg,EXPIRED,0.0
afbbfb93-f709-4ee2-a380-749771e0d7b9,2026-09-01,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,110.45,kg,EXPIRED,0.0
21293bbd-fcd5-4374-955f-aeacf62fffa0,2026-09-02,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,63.99,kg,EXPIRED,0.0
06af4a4f-3cbc-4196-9599-956fdd80e07f,2026-09-03,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,51.45,kg,EXPIRED,0.0
a4407870-381c-41ab-b1a0-532562d03bed,2026-09-04,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,64.27,kg,EXPIRED,0.0
756e0aae-841a-40ac-8860-59f8e04807c0,2026-09-05,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,40.05,kg,EXPIRED,0.0
f45e9e8e-1c23-48f0-9e11-bf7935217570,2026-09-06,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,89.78,kg,EXPIRED,0.0
236708b7-55cf-4991-81f7-b4b0365741f4,2026-09-07,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,9cb23577-19df-4574-ab77-553f6d3490d7,d62800f9-f2ad-4cac-8831-6061caa962fe,2b091509-d73a-4eb4-b3b9-54c74af3107f,70.35,kg,EXPIRED,0.0
2830acfe-7639-4b5a-a107-64d5109a673c,2026-05-06,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,100.34,units,SPOILED,7.0
e9dd2fff-5f76-4f9d-ab0a-b26864895689,2026-05-08,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,579.56,units,EXPIRED,7.0
6e0d1a8f-c414-4c25-8c8d-23bf27ff14e7,2026-05-09,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,347.3,units,EXPIRED,7.0
f17211e6-8aeb-4612-b7da-066349bee441,2026-05-10,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1186.35,units,EXPIRED,7.0
a5ef9cfd-bb06-4588-b277-bfca2c743a40,2026-05-11,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,576.42,units,EXPIRED,7.0
2be5dced-8f40-4825-b277-01e50ae6b803,2026-05-12,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,449.08,units,EXPIRED,7.0
1fd22b7b-19a1-4c31-b31e-f1cf7bf10384,2026-05-13,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,243.49,units,EXPIRED,7.0
51d1eddd-f5d4-41f2-a4de-4d17a3abfb3f,2026-05-14,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,817.76,units,EXPIRED,7.0
e3e55710-9ffa-4962-aec1-f243bfb13cb5,2026-05-15,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1119.9,units,EXPIRED,7.0
26b80466-41ad-4d30-b7fb-b7279decd537,2026-05-16,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,375.92,units,EXPIRED,7.0
582a96e0-db56-43c6-806a-b88f3d37c7f0,2026-05-17,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,560.42,units,EXPIRED,7.0
3da86bab-8224-4395-99de-84d4fb60c082,2026-05-18,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,267.79,units,EXPIRED,7.0
2e3d02d5-93fc-41f1-acd2-9cb1bff7cd19,2026-05-19,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,761.91,units,EXPIRED,7.0
ed857bd4-a717-447b-9a03-7d7931ccd226,2026-05-20,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,282.2,units,EXPIRED,7.0
428af14c-dba5-4a28-8748-623bb75f79bb,2026-05-21,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,568.73,units,EXPIRED,7.0
bdf8e70d-caf9-433b-ab2f-7041852678e9,2026-05-22,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,397.7,units,EXPIRED,7.0
37f1e227-bd1b-4dc3-b2f2-3cb47a78c2ca,2026-05-23,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,540.48,units,EXPIRED,7.0
dfe54115-8861-42b9-b1e9-474f026896e0,2026-05-24,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,766.23,units,EXPIRED,7.0
75c8a8e3-30c6-482f-a72d-3786a2b505de,2026-05-25,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,468.12,units,EXPIRED,7.0
ffef85eb-105d-4c03-8943-d9a414dbfe27,2026-05-26,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,766.64,units,EXPIRED,7.0
5035407a-f81f-4bea-aeb3-2265b646b196,2026-05-27,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1123.84,units,EXPIRED,7.0
499e56bf-7917-439b-8841-838047b7909d,2026-05-28,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1007.88,units,EXPIRED,7.0
a032269f-b3da-424b-a8d5-83b8b41d50a0,2026-05-29,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,963.85,units,EXPIRED,7.0
ab27b758-92df-4c8c-a624-567e5543092b,2026-05-30,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,589.41,units,EXPIRED,7.0
c0dc5f85-6a38-4c73-af13-84cd8970637f,2026-05-31,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1416.11,units,EXPIRED,7.0
0d6abbb2-a93e-4be5-a01c-25e43c11bfd1,2026-06-01,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,392.36,units,EXPIRED,7.0
f6a48a21-3a79-4332-a83f-e8985831f831,2026-06-02,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,381.72,units,EXPIRED,7.0
8074eeb7-0a4b-41bd-b858-c85a6e18f6ac,2026-06-03,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1031.21,units,EXPIRED,7.0
44ac72c1-ea4d-4da9-8911-479c222166f9,2026-06-04,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,610.08,units,EXPIRED,7.0
81d21115-429e-4911-81c7-2a3dd92070b2,2026-06-05,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,609.15,units,EXPIRED,7.0
c7513624-2554-4115-b3c2-864c5bab1d47,2026-06-06,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,755.37,units,EXPIRED,7.0
ce19fea2-34d7-4efd-a755-7b6860a296e8,2026-06-07,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,637.2,units,EXPIRED,7.0
22ccaa48-8f13-46ec-afe2-f468ae0fa051,2026-06-08,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,438.99,units,EXPIRED,7.0
7b601714-a8ee-4ec3-87ef-a5eb904eb740,2026-06-09,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,907.22,units,EXPIRED,7.0
b0e9d8c7-9852-4890-bce9-552903ec187f,2026-06-10,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1011.73,units,EXPIRED,7.0
742f099c-78ce-417f-8c33-38543af6b1b7,2026-06-11,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1189.45,units,EXPIRED,7.0
59d34ad2-f6d9-4b71-87ac-bf06c7866bcd,2026-06-12,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,655.21,units,EXPIRED,7.0
2050578d-057f-4ca7-9201-8f6c3fc724ca,2026-06-13,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1300.67,units,EXPIRED,7.0
2cc92ed0-3a68-4b9e-9266-212a7845422c,2026-06-14,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,983.81,units,EXPIRED,7.0
1c7ae260-1f83-4bee-8add-8661788ef893,2026-06-15,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,188.53,units,EXPIRED,7.0
ee995d0e-91b1-4d11-a4c7-1ff57b49fd94,2026-06-16,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,727.79,units,EXPIRED,7.0
c25983e0-a9ab-4201-87af-472e3072609f,2026-06-17,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,168.5,units,EXPIRED,7.0
ddc181c5-419b-472d-a06f-ddfc0288ec4d,2026-06-18,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,532.05,units,EXPIRED,7.0
84cad02c-5195-48ef-84fa-62c353965616,2026-06-19,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,493.36,units,EXPIRED,7.0
64d00b17-80b9-49f1-a342-c03c7d5ecd55,2026-06-20,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,546.35,units,EXPIRED,7.0
6dab7dd9-7e5b-41ba-b2ba-00b3912793af,2026-06-21,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,761.26,units,EXPIRED,7.0
263ef6ee-b1f5-4e63-bddd-9865590db966,2026-06-22,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,732.27,units,EXPIRED,7.0
45bcba63-759c-4527-961c-9db0dea0936e,2026-06-23,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,406.67,units,EXPIRED,7.0
6c2d3860-5b33-43fc-8fce-113fe725f659,2026-06-24,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,1223.04,units,EXPIRED,7.0
30822e29-2d2d-494d-84c5-bbffe94dc89e,2026-06-25,de2aa412-e109-4bcf-b6e9-9d9ad0b05e22,4f98fe0c-8596-458e-a60a-7d2a0424626c,c57f2604-416c-44c9-93cf-a08ebcb9854f,f88afad5-3d69-4d7f-8a1b-095720bc60a3,617.48,units,EXPIRED,7.0
