sale_id,date,organization_id,product_id,location_id,quantity_sold,unit,unit_price,promotion_flag
86c4fbc0-0b53-4676-901e-7ecfcc37f8f5,2025-12-04,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,53.79,True
b5492b95-2fac-4a02-8dbd-9e529f28d7f9,2025-12-05,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,63.1,False
31ab973c-dcf7-4ae7-9b51-5652b79a2dea,2025-12-06,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,32.0,L,60.41,False
77b5ad5d-b1bc-4f58-b952-62dac30bb8ef,2025-12-07,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,26.0,L,68.84,False
34f3d4ca-3b5b-492c-9202-edcd9c47dfa4,2025-12-08,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,55.4,False
a5034a40-aafe-45ee-b805-d23245338f98,2025-12-09,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,18.0,L,63.01,False
d17cea94-246d-4762-90ac-e02f9121a8bb,2025-12-10,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,19.0,L,62.2,False
61290235-63fa-4259-ab2b-a0b4715a6d0c,2025-12-11,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,55.56,False
a785c753-5c44-413f-a5c9-74afcb33266b,2025-12-12,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,56.38,False
10f1b0aa-bc03-413a-8347-dea5155d0cc3,2025-12-13,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,69.04,False
90c393f9-a7c2-4e44-be20-0386d30d9481,2025-12-14,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,28.0,L,61.81,True
59681322-b9d2-48f7-8757-429add940e7e,2025-12-15,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,66.13,False
3d2d737d-37cc-4a12-82fc-b6c9568095f9,2025-12-16,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,66.56,False
72516f69-fca4-4567-bf33-ef8e6e849248,2025-12-17,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,26.0,L,58.62,True
d867defe-6d0c-4654-9bad-5a3fbb249362,2025-12-18,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,19.0,L,49.36,False
7034bb7a-bf12-497b-8806-e6a865094852,2025-12-19,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,13.0,L,61.81,False
05a7ce30-8fa0-4b06-9086-2423e257263f,2025-12-20,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,53.23,False
7456d363-3748-4aec-877b-27c5a501a0f7,2025-12-21,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,65.13,False
28567751-22a2-40b7-a41e-a811edf23c7e,2025-12-22,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,66.29,False
62e26e17-51e7-4bcb-8f62-49931cf220f4,2025-12-23,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,50.79,False
fe88a2b8-f32d-494e-a1c9-23e148d25555,2025-12-24,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,62.02,False
55a45c17-bdcb-45b1-b338-d20db4629b69,2025-12-25,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,17.0,L,60.0,False
b5586e0f-2e2a-4763-b661-8007028f8ab2,2025-12-26,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,50.21,True
336553e5-996c-4c92-b7f9-5de2412565e0,2025-12-27,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,61.3,False
a27b637c-c35e-4c69-b64e-f8162140a2a6,2025-12-28,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,58.98,False
fb68e4c6-7072-4462-8f45-7a8821bdf8c0,2025-12-29,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,62.4,False
99a7ba33-007b-4582-83d1-65ec8dab3a93,2025-12-30,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,18.0,L,49.44,False
e62550ba-8474-4c20-902a-0545705988f5,2025-12-31,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,57.84,False
08d8362d-8783-451a-b9d6-827ff70dac7d,2026-01-01,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,61.31,False
fa64b385-d037-4f3c-a368-64ea03129302,2026-01-02,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,17.0,L,62.1,False
6d0091e3-4fc8-49a1-b640-179bb8c03cc3,2026-01-03,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,34.0,L,50.69,False
908d2744-f2c9-4cf2-a5f2-dee134e5bc10,2026-01-04,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,55.47,False
14a3c59a-d908-40c9-89d3-2050592c1097,2026-01-05,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,20.0,L,68.55,False
9c45f321-a4df-4459-a11f-0e55b9dc9fe8,2026-01-06,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,59.26,False
ada0c147-cfaa-4e97-9329-15019adea7b1,2026-01-07,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,49.26,False
e5d4ade7-f91a-4138-a278-78e6c3f2e858,2026-01-08,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,19.0,L,51.25,False
9050ad3a-db46-43b0-9d45-77798ed5a15e,2026-01-09,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,50.55,False
daeb0919-9a64-4639-b0f0-dc845f70db04,2026-01-10,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,52.24,False
1e612a09-0871-4e08-ab87-048c122d0109,2026-01-11,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,32.0,L,56.55,False
4e57d738-2e74-4610-979f-e87686835821,2026-01-12,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,64.71,False
43d5f04b-15c1-429c-b3f7-4a18d5bac9f7,2026-01-13,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,50.56,False
778dad6d-052c-4828-8573-fa6f76237cc4,2026-01-14,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,20.0,L,65.89,False
37df1b39-fa16-4668-89f7-9d0617bf2ffd,2026-01-15,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,64.52,False
0d7f1d98-eebd-4151-a8e1-d8e1e3ca3db0,2026-01-16,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,19.0,L,62.13,False
70fa86ad-c301-4b84-b9d7-f059edc33ce9,2026-01-17,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,15.0,L,51.13,False
b421a9c6-2b93-4194-a09a-3bb94019d5d9,2026-01-18,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,59.44,False
ac7d7f94-bbce-4a55-9f62-10597b83bf6c,2026-01-19,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,32.0,L,67.94,True
33580658-50c3-4e99-8bf2-3ed257f8c2f7,2026-01-20,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,15.0,L,58.44,False
24707411-c297-4a7a-a822-3f320da4a715,2026-01-21,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,20.0,L,52.02,False
b302252d-3a88-4afd-97d8-0b65e4c84bc3,2026-01-22,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,26.0,L,63.64,False
9a31a439-7638-4992-bb3d-63bc75f7e6da,2026-01-23,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,56.44,False
c967f514-f961-4523-bc22-e2aaadb83f4d,2026-01-24,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,30.0,L,66.84,False
0f115371-d9b3-47ad-9ec7-6bfc43fb15a1,2026-01-25,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,26.0,L,56.38,False
de6fb68e-a602-44cd-ba93-e17f4d7eae82,2026-01-26,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,67.53,False
4bc35855-d4a4-4cf6-b2ba-4215f49f0e7a,2026-01-27,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,29.0,L,68.54,False
2bf8a076-638a-4c4b-85cb-49fe31982d49,2026-01-28,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,57.81,False
b7c32cb2-f3e6-42b3-8c18-d1c350471cb8,2026-01-29,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,56.97,False
3518489a-d246-48f5-9f03-dec643d210b5,2026-01-30,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,64.02,False
8f0aabd8-5c88-4944-91ff-5e07f7b9e5ca,2026-01-31,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,63.03,False
5fede79d-5c36-425a-bd85-d9a3450b7ee8,2026-02-01,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,30.0,L,67.95,False
78068dde-d019-4928-9f92-dbe8f4fb4b63,2026-02-02,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,30.0,L,52.52,False
df1f8ec4-533b-4ed0-95bb-061f9e3f418d,2026-02-03,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,54.4,False
c64ea72d-cc4d-4b30-8834-80050718b133,2026-02-04,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,62.42,False
c9352c15-8099-4ab2-a9c9-8215c57d2a20,2026-02-05,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,61.95,False
1ee7bcfd-a1da-4b39-ab0b-17c253766158,2026-02-06,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,18.0,L,58.88,False
d189bcd1-0b93-4769-b0da-498b5f586cad,2026-02-07,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,34.0,L,50.72,False
9a34a9ec-b0de-45cb-b319-f0caf2cd98a3,2026-02-08,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,30.0,L,58.39,False
05f61e12-03b5-4c19-8d0d-9185866aaed0,2026-02-09,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,62.31,False
5c570275-39e6-45b5-9b55-d914d7a94800,2026-02-10,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,37.0,L,65.97,False
820998b3-0ece-48ef-93e5-cd7a80c88f51,2026-02-11,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,66.09,False
720e5062-64c9-4d9f-83e7-a4386a3d4cd6,2026-02-12,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,59.28,False
bae099ff-1c9c-4cb1-85f6-c9d11374baa8,2026-02-13,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,51.35,True
8e047292-f0e0-4375-84d7-790b0c008ccc,2026-02-14,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,36.0,L,52.5,False
ad428cf6-1b1e-4a59-b4ed-57d7f4cb2568,2026-02-15,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,51.68,False
dfda8df7-542f-4196-abf5-38ae5785ca28,2026-02-16,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,19.0,L,65.93,False
a342ea92-7689-435d-9906-804c48bc4988,2026-02-17,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,28.0,L,54.5,False
b388237a-85aa-4004-8265-940c6d192997,2026-02-18,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,22.0,L,48.98,False
fe539846-4b18-41c9-ba78-6203dfefa4a6,2026-02-19,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,32.0,L,50.45,False
d07c2a71-935c-44d2-b284-3fd9d08f8d76,2026-02-20,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,29.0,L,66.46,False
2e281ebf-e68f-4680-956f-686270c5a9e7,2026-02-21,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,29.0,L,60.09,False
1eb40d85-d31e-4c21-9b23-0afe5a615e5f,2026-02-22,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,37.0,L,64.77,False
13afd8fa-fcba-42fc-9ce0-deba47e86b2d,2026-02-23,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,54.34,False
67f5eace-f0fc-41e4-83ad-00a69ee5ae3e,2026-02-24,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,28.0,L,67.76,False
f437b642-c21b-4c81-a6f5-2a804561c5ad,2026-02-25,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,68.79,False
e38eab11-0859-40b3-b759-98ef987a59e0,2026-02-26,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,59.89,False
4f05cdd1-09dc-444e-a0eb-f8c48cfbbeef,2026-02-27,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,53.58,True
1b568586-b0e8-4142-a304-593ca8f25b82,2026-02-28,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,36.0,L,64.7,False
d2955bac-0173-4356-9937-18960cf68111,2026-03-01,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,29.0,L,65.73,False
5ebd4f2c-7548-4bc6-a0b7-0426f373e049,2026-03-02,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,23.0,L,63.1,False
c7e686fa-58fe-4ec2-b284-557f725fbff2,2026-03-03,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,59.78,False
66dd343d-46d3-401d-94d6-bd06f20c161d,2026-03-04,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,64.6,False
51bed4bc-44a3-4e0d-bfde-ae96edd8d08a,2026-03-05,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,33.0,L,54.48,False
3fdbbea1-c28a-4d8e-b2ab-614237a679fb,2026-03-06,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,62.64,False
5373e1c6-8c63-4499-b3e6-3936771639ca,2026-03-07,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,31.0,L,51.95,False
45e5e225-e4f6-4efd-a370-442fcce504bb,2026-03-08,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,38.0,L,57.3,False
cbbc5c31-514f-43eb-b691-7b37956e105a,2026-03-09,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,25.0,L,51.03,False
7f7b055f-bd13-4948-9987-d805c0c1a135,2026-03-10,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,53.66,False
378d4ef2-d48d-4444-b52e-032ab2254842,2026-03-11,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,21.0,L,63.2,False
64127741-8bc9-4be1-94b9-5cde632d1d32,2026-03-12,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,51.53,False
1be1f84f-9048-4e53-af67-a8d0f0555b31,2026-03-13,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,67.88,False
6e0b0544-a377-4e8a-be9a-7d46ce52fab2,2026-03-14,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,36.0,L,62.2,False
aa73d282-2aa8-480c-b439-f9ed4a26fffc,2026-03-15,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,37.0,L,60.33,False
69bc2b3d-4120-4542-9674-e8e23f1177db,2026-03-16,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,35.0,L,54.98,False
f30260bc-3e2f-4cb2-900c-8f9f7d99ecbc,2026-03-17,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,27.0,L,52.16,False
33830289-5c67-4cfb-93a5-b8ad2fa4c642,2026-03-18,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,32.0,L,58.91,True
d3c4ef34-2fae-43d3-8b23-5f66bcee56ca,2026-03-19,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,26.0,L,59.58,False
54e30307-585d-4c8b-bb90-f3c90b86363f,2026-03-20,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,24.0,L,52.95,False
268e1d4b-b6e3-4c89-a798-649aca6e7d08,2026-03-21,b20d8f39-c2e2-4853-a202-6f43e0041828,86c9d449-3f66-41d2-bfdb-d40385eca579,fb0ad8e0-e5e4-48b7-8eea-9e2a90d87475,33.0,L,55.88,False
